r_joint_0,r_joint_1,r_joint_2,r_joint_3,r_joint_4,r_joint_5,r_joint_6,l_joint_0,l_joint_1,l_joint_2,l_joint_3,l_joint_4,l_joint_5,l_joint_6,tray_x,tray_y,tray_z,tray_qx,tray_qy,tray_qz,tray_qw
-0.7247911691665649,0.1463102400302887,-1.0078482627868652,1.8799207210540771,-0.3506785035133362,-1.1910452842712402,0.33088600635528564,-0.9629590511322021,0.5719793438911438,-0.3167766332626343,1.7525006532669067,0.6286233067512512,-1.4970617294311523,-0.058355510234832764,0.4339902698993683,0.051996175199747086,1.69236159324646,0.9772071838378906,0.16233941912651062,-0.08566513657569885,-0.10664734244346619
-0.5572781562805176,0.1227392926812172,0.24289436638355255,1.2169463634490967,-0.07409876585006714,-0.008708243258297443,-0.7288980484008789,-0.790963351726532,0.5166325569152832,-0.13493712246418,1.1462734937667847,-0.7722333073616028,-0.3092305362224579,-1.2814204692840576,0.46198487281799316,0.06151836737990379,1.6424295902252197,0.9794470071792603,0.16033941507339478,0.0276256762444973,-0.11921308189630508
-0.5755748152732849,0.1444583535194397,-0.18529096245765686,0.6276111006736755,-0.5301636457443237,0.2762298583984375,0.630264937877655,0.13761337101459503,-0.05983846262097359,0.34801188111305237,0.4278121888637543,-1.2901421785354614,-0.10510211437940598,0.584252119064331,0.35752812027931213,0.10356494784355164,1.5240782499313354,0.9186002612113953,-0.21694643795490265,0.2537410855293274,0.21147853136062622
-0.2878199517726898,-0.2663915753364563,-0.04463734105229378,1.6327862739562988,0.8974261283874512,-0.7366678714752197,-0.18676669895648956,-0.32684916257858276,0.0195818692445755,-0.3714925944805145,1.5139514207839966,1.290729284286499,-0.6186116337776184,0.44749873876571655,0.2921545207500458,-0.08814270049333572,1.4624316692352295,0.9750639796257019,-0.004284923430532217,0.2174506038427353,-0.04412784427404404
-0.7380978465080261,0.1420697718858719,-0.15602520108222961,0.9176784157752991,-0.8027778267860413,-0.6023455858230591,0.3062567412853241,-0.2792344093322754,-0.11875392496585846,0.986743152141571,0.8521397709846497,-0.6181970238685608,-0.9525458812713623,0.21196360886096954,0.3754271864891052,0.1968689113855362,1.69208824634552,0.9322943091392517,-0.15136517584323883,-0.16757987439632416,0.28254711627960205
0.16248995065689087,0.05232473462820053,0.09268524497747421,1.2263089418411255,-0.0005854056216776371,-1.598993182182312,0.2893025279045105,-0.7211143374443054,0.20761799812316895,0.9385994076728821,1.7004042863845825,-1.7945882081985474,-1.440956473350525,1.6174407005310059,0.28038591146469116,-0.03739691898226738,1.6344780921936035,0.966290295124054,0.0371943861246109,-0.1497042328119278,-0.20612722635269165
-0.17254306375980377,-0.3856171667575836,0.6478545069694519,0.45975837111473083,-1.0040251016616821,-1.4089056253433228,-0.22505734860897064,-0.21650327742099762,0.06352876126766205,1.1934548616409302,1.113011121749878,0.1711571365594864,-1.0283277034759521,-0.17071813344955444,0.2864181101322174,0.10830762982368469,1.7076573371887207,0.9518557786941528,-0.05835530161857605,-0.2909640967845917,0.07684513181447983
-1.1227266788482666,-0.01903402991592884,0.6043918132781982,1.686762809753418,0.29667794704437256,-0.24377550184726715,-0.7373868823051453,-0.8250349760055542,0.29678767919540405,-0.28846555948257446,1.8736045360565186,-0.6324414610862732,-0.5362701416015625,-0.6573418974876404,0.47058796882629395,0.08933836966753006,1.5929486751556396,0.9728766083717346,-0.11949805915355682,0.18453678488731384,0.07195477187633514
0.4175526797771454,0.08192525804042816,-0.539211630821228,0.4487335979938507,-0.7768473029136658,-0.4040660262107849,-0.3784180283546448,-0.18567195534706116,0.16237938404083252,-0.8908227682113647,0.9963061809539795,-1.1964210271835327,-0.32670828700065613,-0.42155957221984863,0.23977136611938477,-0.11123894155025482,1.464059591293335,0.9513229131698608,-0.010345333255827427,0.2575008273124695,-0.16902942955493927
-1.4460152387619019,-0.06293534487485886,0.021419716998934746,1.8058334589004517,0.011022083461284637,-0.5264673233032227,-0.5533790588378906,-1.1761621236801147,0.4563557207584381,-0.09479619562625885,2.000404119491577,0.36591044068336487,-0.4233248233795166,-1.0104061365127563,0.5185231566429138,0.08817723393440247,1.6903764009475708,0.9763527512550354,-0.1237850934267044,0.17418424785137177,0.032750096172094345
-0.12642166018486023,-0.23123718798160553,0.2996084988117218,1.1947672367095947,-0.4119112491607666,-1.3177990913391113,-1.3916033506393433,-0.680988073348999,-0.010710800997912884,0.9057115316390991,1.663756251335144,-0.3718094825744629,-1.5852960348129272,-1.035730004310608,0.3358851969242096,-0.06504850089550018,1.6846461296081543,0.9571070075035095,0.03222765773534775,-0.24415940046310425,-0.1526227444410324
-1.303554654121399,-0.12634140253067017,0.05476244539022446,1.1401578187942505,-0.13959971070289612,0.01662156730890274,0.2606649398803711,-0.975568413734436,0.4425683319568634,0.5687869787216187,0.6350810527801514,0.2753606140613556,0.49585914611816406,-0.4695185720920563,0.5420916676521301,0.1286276876926422,1.826665997505188,0.9966028332710266,-0.018602298572659492,0.032725054770708084,0.07325240969657898
-0.7924773097038269,0.03471098095178604,0.5161769390106201,0.8494394421577454,0.2479826658964157,-1.2960209846496582,0.2263079732656479,-1.853707194328308,-0.07733013480901718,0.4447415769100189,0.28622108697891235,-1.5292675495147705,-1.0603423118591309,1.0217628479003906,0.4261626899242401,-0.035296060144901276,1.9737522602081299,0.7996763586997986,0.5481369495391846,-0.23333190381526947,-0.0749649628996849
-1.4560749530792236,0.07602131366729736,0.1269308179616928,0.8079831600189209,-1.7011327743530273,-0.5112169981002808,0.10494101047515869,-0.4717257618904114,-0.1295952945947647,0.8431921601295471,0.6538693904876709,-0.8463616371154785,0.056552454829216,0.36358413100242615,0.4460615813732147,0.21352335810661316,1.7876031398773193,0.8344496488571167,-0.47468435764312744,-0.16550779342651367,0.22577832639217377
